Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1,p2,p3,p4
60,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,953.5850320000001,968.2051359999999,14.620104000000088,2.8304,3.8399,1.0095,4.3399,4.6114000000000015,0.2715000000000005,frs,frs,1,,0,0,0,0,2.0,2.0,[],[],"[4.611400000000001, 4.722700000000001, 4.8257, 4.9349, 5.0456, 5.1573, 5.2866]","[4.6421, 4.7584, 4.8758, 4.9903, 5.0956, 5.2141, 5.3378000000000005]",0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.014140224029683686,4.060554144197992e-08,0.16274424079827385,0.8227319090712976,0.00038358549520095737
61,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,968.2163320000001,982.8035359999999,14.587204000000042,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5792,0.2515999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5792, 4.6882, 4.7941, 4.9107]","[4.6187000000000005, 4.7317, 4.838900000000001, 4.9558]",[],[],0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.020220913717882937,0.11303939335336423,0.03149879097261428,0.8351564121597672,8.448979637372995e-05
62,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,982.814732,997.4883359999999,14.673603999999955,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6656,0.3380000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6656, 4.782, 4.8946000000000005, 5.033, 5.161300000000001, 5.296600000000001, 5.4313, 5.552700000000001, 5.6672, 5.667400000000001, 5.6898, 5.8314, 6.1715, 6.362900000000001]","[4.705900000000001, 4.8263, 4.9509, 5.0766, 5.2137, 5.342700000000001, 5.478000000000001, 5.6080000000000005, 5.6673, 5.6699, 5.742900000000001, 5.8891, 6.2317, 6.3917]",[],[],0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.018718910427775497,0.11390102788541355,0.012771618173199556,0.8545817150706774,2.6728442935449124e-05
63,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,997.499632,1012.0693359999999,14.569704000000002,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5617,0.2340999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5617, 4.6658, 4.7956, 4.9156, 5.0484, 5.1851, 5.319, 5.458200000000001, 5.5986, 5.7513000000000005, 5.9316, 6.3531]","[4.568700000000001, 4.7089, 4.8268, 4.9698, 5.1014, 5.2403, 5.377000000000001, 5.5176, 5.6503000000000005, 5.8093, 5.9828, 6.4044]",[],[],0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.011864020050195951,0.10054852444098537,0.018025279185926554,0.8695516167901504,1.0559532741698088e-05
64,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1012.080832,1026.773436,14.692603999999962,2.8206,3.8301,1.0094999999999996,4.3301,4.6839,0.3538000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6839, 4.800800000000001, 4.9124, 5.0298, 5.1422, 5.2073, 5.2373, 5.2557, 5.3771, 5.4778, 5.7283]","[4.7199, 4.8417, 4.9615, 5.0797, 5.1966, 5.2291, 5.246, 5.3276, 5.4306, 5.668200000000001, 5.785900000000001]",0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.001769866710923655,0.04843136410254794,0.07249566117070803,0.8772939676936088,9.140322209193519e-06
65,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1026.789532,1041.395736,14.606203999999936,2.8247,3.8342,1.0095,4.3342,4.5975,0.2633000000000001,gfk,gfk,1,,0,0,1,1,4.0,4.0,[],[],"[4.5975, 4.6953000000000005, 4.7901, 4.898000000000001, 5.0148, 5.1381000000000006, 5.2668, 5.431500000000001, 5.5804]","[4.6303, 4.7289, 4.8343, 4.9478, 5.0736, 5.187600000000001, 5.3133, 5.4579, 5.6052]",0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.0006115442635370795,0.00670775871790322,0.11118957209789887,0.881482435277203,8.689643461004193e-06
66,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1041.408732,1056.0029359999999,14.59420399999999,2.8206,3.8301,1.0094999999999996,4.3301,4.5855000000000015,0.2554000000000007,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.585500000000001, 4.6930000000000005, 4.7986, 4.9087000000000005, 5.0261000000000005, 5.149900000000001, 5.2738000000000005]","[4.6244000000000005, 4.7274, 4.8449, 4.9588, 5.085100000000001, 5.206300000000001, 5.3227]",0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.0006616560609087889,0.03943228142096956,0.07726545444014726,0.8826336505647335,6.957513237511149e-06
67,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1056.014232,1070.685336,14.671104000000017,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6631,0.3354999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6631, 4.7849, 4.9108, 5.0575, 5.1961, 5.3295, 5.4712000000000005, 5.6224]","[4.7019, 4.8253, 4.958200000000001, 5.1121, 5.2514, 5.3773, 5.5229, 5.6637]",[],[],0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.0021262511801216004,0.07596695453485214,0.03429802017751823,0.8876071235026716,1.650604839116483e-06
68,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1070.696732,1085.300836,14.604103999999776,2.8206,3.8301,1.0094999999999996,4.3301,4.5954000000000015,0.2653000000000007,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.595400000000001, 4.695600000000001, 4.7917000000000005, 4.909, 5.0299000000000005, 5.1592, 5.2879000000000005]","[4.6317, 4.726500000000001, 4.835, 4.958200000000001, 5.080900000000001, 5.2094000000000005, 5.3268]",0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.0005705614958685188,0.04813845416859926,0.06274563391295998,0.888544407642368,9.427802065403627e-07
69,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1085.312732,1099.974636,14.66190399999982,2.8206,3.8301,1.0094999999999996,4.3301,4.6532,0.3231000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6532, 4.7487, 4.8545, 4.9684, 5.0943000000000005, 5.2118, 5.3319, 5.3973, 5.4535, 5.573300000000001, 5.6528, 5.6988, 5.778300000000001, 5.8291, 5.8998, 5.9455, 6.2179, 6.2289, 6.3344000000000005, 6.4774]","[4.6847, 4.7895, 4.9066, 5.0228, 5.152, 5.2685, 5.3909, 5.4093, 5.5145, 5.6394, 5.6573, 5.7666, 5.7836, 5.8958, 5.92, 6.1875, 6.221900000000001, 6.3157000000000005, 6.4327000000000005, 6.552700000000001]",0.0079,0.0086,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250620-110958,2025-06-20,11:10:10.158814,12:10:11.366653,5,1,2,3,"[ 1.2459062  -2.79962527 -0.25485859  4.46031157 -3.04628269  0.72895998
  1.32440994  2.77489855 -0.13239495  1.92941069 -0.19964784  0.35372499
  0.20037757 -0.21757798  4.09643786]","[8.85775678e-01 8.07449838e-02 3.34793320e-02 6.17291548e-09
 8.07475103e-20 7.90322667e-02 5.80745630e-01 3.12515132e-01
 2.77069712e-02 1.63114994e-26 4.35691502e-02 2.27413918e-01
 7.21503379e-01 5.37069579e-03 2.14285652e-03 2.60198546e-13
 1.44039471e-03 1.36032081e-02 9.84956397e-01 3.49504939e-36
 1.85863946e-02 3.99142874e-21 6.93074835e-17 9.96185845e-10
 9.81413604e-01]",3,State3,"[0, 1, 2, 3, 4]",-5729.836665614517,0.0002695795047720163,0.0377484532101608,0.07381657106190098,0.8881648258118752,5.704112921862501e-07
